date,equity
2025-08-04,1627597.0388500122
2025-08-05,1626387.5588500125
2025-08-06,1619353.5864500124
2025-08-07,1616829.4364500125
2025-08-08,1567269.9528100125
2025-08-11,1564176.1528100125
2025-08-12,1561949.2528100123
2025-08-13,1573191.9528100123
2025-08-14,1586149.5136100124
2025-08-18,1581416.6477200126
2025-08-19,1591138.1011800126
2025-08-20,1598627.4111800124
2025-08-21,1613912.4576600126
2025-08-22,1602215.2476600125
2025-08-25,1604874.6776600126
2025-08-26,1561309.9420100127
2025-08-28,1535929.9859600128
2025-08-29,1530862.8459600126
2025-09-01,1561316.4359600127
2025-09-02,1585380.9359600127
2025-09-03,1598058.6462800128
2025-09-04,1590818.1062800128
2025-09-05,1588446.8462800127
2025-09-08,1608172.6762800128
2025-09-09,1615418.7466000128
2025-09-10,1615331.726600013
2025-09-11,1616376.2866000128
2025-09-12,1617167.7866000128
2025-09-15,1610736.689940013
2025-09-16,1620429.167240013
2025-09-17,1625692.3272400128
2025-09-18,1606654.717240013
2025-09-19,1592794.5372400128
2025-09-22,1585289.1556600132
2025-09-23,1556971.6495100132
2025-09-24,1538130.5582300131
2025-09-25,1522463.552110013
2025-09-26,1487866.4306500133
2025-09-29,1490046.882410013
2025-09-30,1496159.7208900133
2025-10-01,1517536.0108900135
2025-10-03,1536962.2180800133
2025-10-06,1543810.528080013
2025-10-07,1525805.8660800133
2025-10-08,1535693.9560800134
2025-10-09,1522303.3160800135
2025-10-10,1523455.6143200134
2025-10-13,1518975.5243200136
2025-10-14,1502179.9734500134
2025-10-15,1531157.7034500134
2025-10-16,1522844.7741700138
2025-10-17,1536926.0541700136
2025-10-20,1549055.2604100136
2025-10-21,1550696.6590300137
2025-10-23,1503247.7903500136
2025-10-24,1519583.6503500137
2025-10-27,1528438.3245500135
2025-10-28,1530836.0511900138
2025-10-29,1530019.4810900139
2025-10-30,1521195.4310900136
2025-10-31,1501763.107090014
2025-11-03,1495600.953090014
2025-11-04,1486353.4089600139
2025-11-06,1461649.489510014
2025-11-07,1476168.1095100138
2025-11-10,1487195.7523300138
2025-11-11,1474184.1023300139
2025-11-12,1479919.3723300137
2025-11-13,1496928.619930014
2025-11-14,1522747.337000014
2025-11-17,1531964.957000014
2025-11-18,1509816.698200014
2025-11-19,1510938.6682000137
2025-11-20,1500564.6706600143
2025-11-21,1480917.6750800142
2025-11-24,1466561.585080014
2025-11-25,1463968.0250800143
2025-11-26,1483754.8950800141
2025-11-27,1478828.4150800142
2025-11-28,1469724.786080014
2025-12-01,1478704.375900014
2025-12-02,1482690.125900014
2025-12-03,1489444.856720014
2025-12-04,1479118.2437600142
2025-12-05,1483518.3957600142
2025-12-08,1453892.602200014
2025-12-09,1458324.0105000143
2025-12-10,1453870.0105000143
2025-12-11,1445298.1719800143
2025-12-12,1464993.2819800144
2025-12-15,1470973.6919800143
2025-12-16,1458794.7919800142
2025-12-17,1465696.3519800142
2025-12-18,1458633.8919800143
2025-12-19,1466724.1919800143
2025-12-22,1473565.0219800142
2025-12-23,1475318.6619800143
2025-12-24,1476853.4043800142
2025-12-26,1475853.9743800145
2025-12-29,1475544.2273800145
2025-12-30,1487740.5494800145
2025-12-31,1508551.9928200142
2026-01-01,1507066.6028200143
2026-01-02,1518725.3476400143
2026-01-05,1530519.0876400145
2026-01-06,1528031.1076400145
2026-01-07,1531364.8416000144
2026-01-08,1525393.6623200146
2026-01-09,1501893.2699500148
2026-01-12,1491712.0149800146
2026-01-13,1506163.0849800147
2026-01-14,1527395.0649800147
2026-01-15,1527395.0649800147
2026-01-16,1517501.6174200147
2026-01-19,1502182.0838700146
2026-01-20,1478984.833870015
2026-01-21,1479839.3623900148
2026-01-22,1490727.5123900147
2026-01-23,1471562.7509700146
2026-01-27,1507807.2701700148
2026-01-28,1535704.4343800147
2026-01-29,1550694.0268800147
2026-01-30,1546341.556830015
2026-02-02,1486165.349010015
2026-02-03,1513204.762250015
2026-02-04,1531214.428370015
2026-02-05,1520537.7783700149
2026-02-06,1502365.721130015
2026-02-09,1536642.9111300148
2026-02-10,1554089.9497600151
2026-02-11,1551767.5597600152
2026-02-12,1555115.3097600148
2026-02-13,1511325.113140015
2026-02-16,1506620.686840015
2026-02-17,1495538.4149600149
2026-02-18,1510752.2149600151
2026-02-19,1486470.913210015
2026-02-20,1496793.3234700148
2026-02-23,1475734.4875500153
2026-02-24,1458149.318700015
2026-02-25,1457499.502300015
2026-02-26,1474260.4063400151
2026-02-27,1497513.549740015
2026-03-02,1466974.1423400154
2026-03-04,1390316.363040015
2026-03-05,1425382.1950400153
2026-03-06,1413876.265040015
2026-03-09,1378549.7541000152
2026-03-10,1396985.0641000154
2026-03-11,1390489.4441000153
2026-03-12,1398255.4577600153
2026-03-13,1365861.0138400153
2026-03-16,1370109.2138400152
2026-03-17,1389664.0238400153
2026-03-18,1386327.8338400153
2026-03-19,1370493.3638400154
2026-03-20,1375421.5038400153
2026-03-23,1352332.9438400154
2026-03-24,1366018.2638400153
